d3mIndex,filename,bit_rate,start,end,class
4757,107910.mp3,192000,0,447,Electronic
4758,107911.mp3,192000,0,194,Electronic
4759,107912.mp3,192000,0,192,Electronic
4760,107913.mp3,192000,0,389,Electronic
4761,107949.mp3,320000,0,217,International
4762,107950.mp3,320000,0,179,International
4763,107951.mp3,320000,0,179,International
4764,107952.mp3,320000,0,275,International
4765,107953.mp3,320000,0,219,International
4766,107954.mp3,320000,0,182,International
4767,107955.mp3,320000,0,147,International
4768,107956.mp3,320000,0,223,International
4769,107957.mp3,320000,0,214,International
4770,108012.mp3,320000,0,211,Folk
4771,108014.mp3,320000,0,134,Folk
4772,108015.mp3,320000,0,285,Folk
4773,108016.mp3,320000,0,189,Folk
4774,108017.mp3,320000,0,201,Instrumental
4775,108018.mp3,320000,0,140,Instrumental
4776,108019.mp3,320000,0,194,Instrumental
4777,108020.mp3,320000,0,91,Instrumental
4778,108021.mp3,320000,0,157,Instrumental
4779,108022.mp3,320000,0,134,Instrumental
4780,108023.mp3,320000,0,103,Instrumental
4781,108024.mp3,320000,0,71,Instrumental
4782,108025.mp3,320000,0,117,Instrumental
4783,108026.mp3,320000,0,135,Instrumental
4784,108027.mp3,320000,0,90,Instrumental
4785,108031.mp3,268199,0,189,Rock
4786,108036.mp3,269812,0,176,Rock
4787,108037.mp3,320000,0,518,Rock
4788,108038.mp3,320000,0,564,Rock
4789,108049.mp3,320000,0,335,Experimental
4790,108050.mp3,320000,0,234,Experimental
4791,108059.mp3,320000,0,316,Experimental
4792,108060.mp3,128000,0,370,Experimental
4793,108079.mp3,320000,0,293,Rock
4794,108155.mp3,320000,0,140,Rock
4795,108230.mp3,320000,0,362,Electronic
4796,108290.mp3,320000,0,259,Rock
4797,108297.mp3,320000,0,283,Rock
4798,108298.mp3,320000,0,303,Rock
4799,108299.mp3,320000,0,220,Folk
4800,108300.mp3,320000,0,375,Folk
4801,108301.mp3,320000,0,266,Folk
4802,108302.mp3,320000,0,286,Folk
4803,108303.mp3,320000,0,260,Folk
4804,108304.mp3,320000,0,210,Folk
4805,108305.mp3,320000,0,293,Folk
4806,108306.mp3,320000,0,226,Folk
4807,108307.mp3,320000,0,248,Folk
4808,108308.mp3,320000,0,216,Folk
4809,108313.mp3,269817,0,341,Experimental
4810,108314.mp3,231516,0,356,Experimental
4811,108318.mp3,296126,0,319,Experimental
4812,108319.mp3,235702,0,146,Experimental
4813,108339.mp3,320000,0,193,Electronic
4814,108341.mp3,320000,0,111,Electronic
4815,108342.mp3,320000,0,186,Electronic
4816,108343.mp3,320000,0,176,Electronic
4817,108415.mp3,320000,0,82,Electronic
4818,108416.mp3,320000,0,128,Electronic
4819,108418.mp3,320000,0,131,Electronic
4820,108420.mp3,320000,0,130,Electronic
4821,108421.mp3,320000,0,211,Electronic
4822,108422.mp3,320000,0,164,Electronic
4823,108423.mp3,320000,0,186,Electronic
4824,108425.mp3,320000,0,252,Pop
4825,108426.mp3,320000,0,207,Pop
4826,108427.mp3,320000,0,234,Pop
4827,108428.mp3,320000,0,230,Pop
4828,108429.mp3,320000,0,146,Pop
4829,108456.mp3,320000,0,118,Pop
4830,108457.mp3,320000,0,201,Pop
4831,108459.mp3,320000,0,219,Pop
4832,108460.mp3,320000,0,230,Pop
4833,108461.mp3,320000,0,178,Pop
4834,108464.mp3,320000,0,230,Electronic
4835,108471.mp3,320000,0,365,Instrumental
4836,108472.mp3,320000,0,434,Instrumental
4837,108473.mp3,320000,0,231,Instrumental
4838,108474.mp3,320000,0,295,Instrumental
4839,108475.mp3,320000,0,122,Instrumental
4840,108476.mp3,320000,0,261,Instrumental
4841,108477.mp3,320000,0,204,Instrumental
4842,108478.mp3,320000,0,192,Instrumental
4843,108487.mp3,320000,0,101,Hip-Hop
4844,108488.mp3,320000,0,143,Hip-Hop
4845,108489.mp3,320000,0,186,Hip-Hop
4846,108490.mp3,320000,0,186,Hip-Hop
4847,108491.mp3,320000,0,187,Hip-Hop
4848,108492.mp3,320000,0,210,Hip-Hop
4849,108493.mp3,320000,0,170,Hip-Hop
4850,108494.mp3,320000,0,216,Hip-Hop
4851,108495.mp3,320000,0,191,Hip-Hop
4852,108496.mp3,320000,0,210,Hip-Hop
4853,108497.mp3,320000,0,149,Hip-Hop
4854,108498.mp3,320000,0,201,Hip-Hop
4855,108499.mp3,320000,0,174,Hip-Hop
4856,108500.mp3,320000,0,167,Hip-Hop
4857,108501.mp3,320000,0,75,Hip-Hop
4858,108502.mp3,283613,0,214,Rock
4859,108503.mp3,289847,0,151,Rock
4860,108504.mp3,290885,0,317,Rock
4861,108505.mp3,288992,0,250,Rock
4862,108524.mp3,272539,0,415,Electronic
4863,108525.mp3,273469,0,382,Electronic
4864,108526.mp3,260730,0,357,Electronic
4865,108527.mp3,250251,0,453,Electronic
4866,108528.mp3,258587,0,392,Electronic
4867,108529.mp3,252115,0,483,Electronic
4868,108530.mp3,302244,0,380,Electronic
4869,108531.mp3,260353,0,449,Electronic
4870,108532.mp3,265985,0,461,Electronic
4871,108533.mp3,269760,0,439,Electronic
4872,108745.mp3,320000,0,150,Hip-Hop
4873,108774.mp3,320000,0,199,Hip-Hop
4874,108799.mp3,320000,0,195,Hip-Hop
4875,108808.mp3,320000,0,269,Hip-Hop
4876,108809.mp3,320000,0,234,Hip-Hop
4877,108812.mp3,320000,0,304,Hip-Hop
4878,108836.mp3,320000,0,144,Hip-Hop
4879,108837.mp3,320000,0,66,Hip-Hop
4880,108838.mp3,320000,0,101,Hip-Hop
4881,108839.mp3,320000,0,90,Hip-Hop
4882,108840.mp3,320000,0,197,Hip-Hop
4883,108841.mp3,320000,0,85,Hip-Hop
4884,108842.mp3,320000,0,179,Hip-Hop
4885,108843.mp3,320000,0,176,Hip-Hop
4886,108845.mp3,320000,0,222,Hip-Hop
4887,108846.mp3,320000,0,185,Hip-Hop
4888,108847.mp3,320000,0,132,Hip-Hop
4889,108863.mp3,192000,0,107,International
4890,108864.mp3,192000,0,163,International
4891,108865.mp3,192000,0,196,International
4892,108866.mp3,192000,0,250,International
4893,108867.mp3,192000,0,155,International
4894,108868.mp3,192000,0,123,International
4895,108878.mp3,236302,0,132,Instrumental
4896,108879.mp3,231092,0,172,Instrumental
4897,108880.mp3,253780,0,228,Instrumental
4898,108881.mp3,265153,0,208,Instrumental
4899,108882.mp3,255398,0,136,Instrumental
4900,108883.mp3,245086,0,338,Instrumental
4901,108884.mp3,239829,0,275,Instrumental
4902,108885.mp3,197461,0,244,Instrumental
4903,108906.mp3,192000,0,141,Instrumental
4905,108957.mp3,199220,0,270,Rock
4906,108961.mp3,212178,0,326,Rock
4907,108962.mp3,205834,0,329,Rock
4908,108967.mp3,192000,0,291,Rock
4909,108968.mp3,192000,0,330,Rock
4910,108969.mp3,192000,0,188,Rock
4911,108970.mp3,192000,0,294,Rock
4912,108992.mp3,192000,0,293,Rock
4913,109068.mp3,320000,0,351,Experimental
4914,109071.mp3,320000,0,184,Experimental
4915,109072.mp3,320000,0,236,Experimental
4916,109106.mp3,250765,0,423,Experimental
4917,109144.mp3,320000,0,151,Experimental
4918,109189.mp3,320000,0,545,Instrumental
4919,109191.mp3,320000,0,560,Instrumental
4920,109203.mp3,128000,0,297,Rock
4921,109235.mp3,192000,0,174,Rock
4922,109276.mp3,320000,0,458,Experimental
4923,109349.mp3,320000,0,238,Rock
4924,109350.mp3,278442,0,151,Rock
4925,109355.mp3,280693,0,215,Rock
4926,109356.mp3,278783,0,207,Rock
4927,109357.mp3,286803,0,182,Rock
4928,109445.mp3,192000,0,213,Folk
4929,109446.mp3,192000,0,225,Folk
4930,109447.mp3,192000,0,252,Folk
4931,109448.mp3,192000,0,237,Folk
4932,109449.mp3,192000,0,168,Folk
4933,109450.mp3,192000,0,165,Folk
4934,109468.mp3,256000,0,125,Rock
4935,109480.mp3,192000,0,285,Folk
4936,109481.mp3,128000,0,147,Rock
4937,109497.mp3,128000,0,93,Rock
4938,109535.mp3,192000,0,338,Electronic
4939,109537.mp3,192000,0,227,Electronic
4940,109538.mp3,192000,0,287,Electronic
4941,109542.mp3,192000,0,203,Electronic
4942,109543.mp3,128000,0,194,Electronic
4943,109548.mp3,320000,0,415,Experimental
4944,109670.mp3,320000,0,186,Hip-Hop
4945,109681.mp3,320000,0,236,Hip-Hop
4946,109684.mp3,320000,0,174,Hip-Hop
4947,109685.mp3,320000,0,183,Hip-Hop
4948,109686.mp3,320000,0,280,Hip-Hop
4949,109687.mp3,320000,0,262,Hip-Hop
4950,109711.mp3,320000,0,246,Experimental
4951,109712.mp3,320000,0,140,Experimental
4952,109896.mp3,192000,0,201,Folk
4953,109900.mp3,192000,0,256,Folk
4954,109901.mp3,192000,0,316,Folk
4955,109902.mp3,192000,0,280,Folk
4956,109903.mp3,192000,0,220,Folk
4957,109904.mp3,192000,0,253,Folk
4958,109905.mp3,192000,0,253,Folk
4959,109906.mp3,192000,0,215,Folk
4960,109925.mp3,192000,0,265,Electronic
4961,109957.mp3,128000,0,413,Pop
4962,109958.mp3,128000,0,468,Pop
4963,109960.mp3,128000,0,185,Pop
4964,109962.mp3,128000,0,588,Pop
4965,109963.mp3,128000,0,584,Pop
4966,109971.mp3,128000,0,290,Pop
4967,109972.mp3,128000,0,132,Pop
4968,109973.mp3,128000,0,60,Pop
4969,109974.mp3,128000,0,355,Pop
4970,109975.mp3,128000,0,305,Pop
4971,109976.mp3,128000,0,139,Pop
4972,109977.mp3,128000,0,283,Pop
4973,109978.mp3,128000,0,185,Pop
4974,110070.mp3,320000,0,232,Hip-Hop
4975,110082.mp3,320000,0,220,Hip-Hop
4976,110084.mp3,320000,0,196,Hip-Hop
4977,110085.mp3,320000,0,292,Hip-Hop
4978,110086.mp3,320000,0,207,Hip-Hop
4979,110102.mp3,320000,0,106,Electronic
4980,110103.mp3,320000,0,180,Electronic
4981,110104.mp3,320000,0,137,Electronic
4982,110105.mp3,320000,0,168,Electronic
4983,110106.mp3,320000,0,181,Electronic
4984,110107.mp3,320000,0,123,Electronic
4985,110108.mp3,320000,0,145,Electronic
4986,110109.mp3,320000,0,116,Electronic
4987,110110.mp3,320000,0,147,Electronic
4988,110111.mp3,320000,0,171,Electronic
4989,110166.mp3,192000,0,76,Rock
4990,110167.mp3,192000,0,130,Rock
4991,110171.mp3,192000,0,216,Folk
4992,110172.mp3,192000,0,331,Folk
4993,110204.mp3,320000,0,127,Experimental
4994,110205.mp3,320000,0,205,Experimental
4995,110206.mp3,320000,0,97,Experimental
4996,110207.mp3,320000,0,145,Experimental
4997,110208.mp3,320000,0,117,Experimental
4998,110209.mp3,320000,0,129,Experimental
4999,110230.mp3,320000,0,380,Experimental
5000,110259.mp3,192000,0,346,Hip-Hop
5001,110260.mp3,192000,0,304,Hip-Hop
5002,110261.mp3,192000,0,235,Hip-Hop
5003,110262.mp3,192000,0,256,Hip-Hop
5004,110263.mp3,192000,0,222,Hip-Hop
5005,110264.mp3,192000,0,299,Hip-Hop
5006,110265.mp3,192000,0,216,Hip-Hop
5007,110266.mp3,192000,0,220,Hip-Hop
5008,110267.mp3,192000,0,303,Hip-Hop
5009,110274.mp3,320000,0,322,Experimental
5010,110384.mp3,192000,0,251,Folk
5011,110410.mp3,128000,0,198,Rock
5012,110417.mp3,128000,0,168,Rock
5013,110436.mp3,192000,0,260,Folk
5014,110437.mp3,192000,0,324,Folk
5015,110438.mp3,192000,0,330,Folk
5016,110439.mp3,192000,0,308,Folk
5017,110440.mp3,192000,0,215,Folk
5018,110441.mp3,192000,0,122,Folk
5019,110447.mp3,320000,0,205,International
5020,110448.mp3,320000,0,264,International
5021,110449.mp3,320000,0,208,International
5022,110450.mp3,192000,0,212,International
5023,110451.mp3,192000,0,273,International
5024,110452.mp3,320000,0,264,International
5025,110546.mp3,320000,0,87,Rock
5026,110610.mp3,320000,0,190,Experimental
5027,110611.mp3,320000,0,95,Experimental
5028,110623.mp3,320000,0,134,Experimental
5029,110629.mp3,320000,0,229,Experimental
5030,110630.mp3,320000,0,188,Experimental
5031,110634.mp3,320000,0,218,Rock
5032,110636.mp3,320000,0,227,Rock
5033,110637.mp3,320000,0,457,Rock
5034,110647.mp3,256000,0,181,Instrumental
5035,110648.mp3,256000,0,173,Instrumental
5036,110649.mp3,256000,0,275,Instrumental
5037,110650.mp3,256000,0,146,Instrumental
5038,110651.mp3,256000,0,155,Instrumental
5039,110652.mp3,256000,0,137,Instrumental
5040,110653.mp3,256000,0,172,Instrumental
5041,110654.mp3,256000,0,219,Instrumental
5042,110681.mp3,320000,0,292,Experimental
5043,110684.mp3,320000,0,246,Experimental
5044,110687.mp3,320000,0,318,Electronic
5045,110688.mp3,320000,0,265,Electronic
5046,110689.mp3,320000,0,125,Electronic
5047,110690.mp3,320000,0,396,Electronic
5048,110691.mp3,320000,0,364,Electronic
5049,110711.mp3,320000,0,352,Experimental
5050,110735.mp3,320000,0,351,Hip-Hop
5051,110736.mp3,320000,0,232,Hip-Hop
5052,110743.mp3,320000,0,106,Hip-Hop
5053,110744.mp3,320000,0,164,Hip-Hop
5054,110756.mp3,320000,0,462,Hip-Hop
5055,110764.mp3,320000,0,237,Hip-Hop
5056,110765.mp3,320000,0,347,Hip-Hop
5057,110768.mp3,320000,0,226,Hip-Hop
5058,110771.mp3,320000,0,250,Hip-Hop
5059,110772.mp3,320000,0,321,Hip-Hop
5060,110774.mp3,320000,0,312,Hip-Hop
5061,110775.mp3,320000,0,194,Hip-Hop
5062,110776.mp3,320000,0,211,Hip-Hop
5063,110777.mp3,320000,0,239,Hip-Hop
5064,110778.mp3,320000,0,368,Hip-Hop
5065,110779.mp3,320000,0,211,Hip-Hop
5066,110923.mp3,192000,0,207,Folk
5067,110927.mp3,192000,0,255,Folk
5068,110928.mp3,192000,0,280,Folk
5069,110980.mp3,288043,0,433,Rock
5070,110982.mp3,270510,0,371,Rock
5071,110983.mp3,264853,0,210,Rock
5072,110985.mp3,274912,0,545,Rock
5073,111015.mp3,320000,0,458,Instrumental
5074,111146.mp3,320000,0,159,Instrumental
5075,111147.mp3,320000,0,542,Instrumental
5076,111148.mp3,320000,0,119,Instrumental
5077,111149.mp3,320000,0,75,Instrumental
5078,111150.mp3,320000,0,197,Instrumental
5079,111151.mp3,320000,0,168,Instrumental
5080,111153.mp3,320000,0,69,Instrumental
5081,111154.mp3,320000,0,344,Instrumental
5082,111182.mp3,192000,0,110,Folk
5083,111186.mp3,192000,0,228,Folk
5084,111187.mp3,192000,0,159,Folk
5085,111188.mp3,192000,0,255,Folk
5086,111216.mp3,261268,0,113,Experimental
5087,111220.mp3,192000,0,184,Instrumental
5088,111221.mp3,192000,0,253,Instrumental
5089,111222.mp3,192000,0,321,Instrumental
5090,111223.mp3,192000,0,173,Instrumental
5091,111224.mp3,192000,0,159,Instrumental
5092,111225.mp3,192000,0,219,Instrumental
5093,111226.mp3,192000,0,251,Instrumental
5094,111227.mp3,192000,0,240,Instrumental
5095,111228.mp3,192000,0,255,Instrumental
5096,111229.mp3,192000,0,278,Instrumental
5097,111230.mp3,192000,0,131,Instrumental
5098,111306.mp3,286121,0,166,Rock
5099,111311.mp3,280233,0,315,Rock
5100,111335.mp3,256000,0,133,Rock
5101,111367.mp3,320000,0,170,Pop
5102,111368.mp3,320000,0,240,Pop
5103,111371.mp3,320000,0,217,Pop
5104,111372.mp3,320000,0,189,Pop
5105,111375.mp3,320000,0,167,Pop
5106,111376.mp3,320000,0,379,Pop
5107,111377.mp3,320000,0,222,Pop
5108,111378.mp3,320000,0,210,Pop
5109,111379.mp3,320000,0,249,Pop
5110,111382.mp3,320000,0,338,Pop
5111,111385.mp3,320000,0,219,Pop
5112,111386.mp3,320000,0,188,Pop
5113,111387.mp3,320000,0,124,Pop
5114,111388.mp3,320000,0,247,Pop
5115,111389.mp3,320000,0,170,Pop
5116,111390.mp3,320000,0,323,Pop
5117,111391.mp3,320000,0,209,Pop
5118,111392.mp3,320000,0,134,Pop
5119,111393.mp3,320000,0,210,Pop
5120,111394.mp3,320000,0,294,Pop
5121,111395.mp3,320000,0,207,Pop
5122,111396.mp3,320000,0,211,Pop
5123,111397.mp3,320000,0,164,Pop
5124,111398.mp3,320000,0,261,Pop
5125,111399.mp3,320000,0,173,Pop
5126,111400.mp3,320000,0,269,Pop
5127,111401.mp3,320000,0,142,Pop
5128,111402.mp3,320000,0,235,Pop
5129,111413.mp3,320000,0,254,Electronic
5130,111416.mp3,320000,0,276,Electronic
5131,111460.mp3,221892,0,256,Experimental
5132,111579.mp3,320000,0,140,Experimental
5133,111658.mp3,256000,0,186,Rock
5134,111747.mp3,192000,0,205,Rock
5135,111793.mp3,192000,0,218,Instrumental
5136,111819.mp3,320000,0,113,Electronic
5137,111871.mp3,192000,0,436,Instrumental
5138,111872.mp3,192000,0,303,Instrumental
5139,111873.mp3,192000,0,591,Instrumental
5140,111911.mp3,160000,0,284,Rock
5141,111933.mp3,320000,0,325,Electronic
5142,111934.mp3,320000,0,223,Hip-Hop
5143,111935.mp3,320000,0,205,Hip-Hop
5144,111936.mp3,320000,0,207,Hip-Hop
5145,111937.mp3,320000,0,274,Hip-Hop
5146,111938.mp3,320000,0,198,Hip-Hop
5147,111974.mp3,192000,0,206,Rock
5148,111982.mp3,256000,0,298,Rock
5149,111994.mp3,192000,0,109,Instrumental
5150,112000.mp3,192000,0,479,Instrumental
5151,112001.mp3,192000,0,440,Instrumental
5152,112020.mp3,256000,0,219,Rock
5153,112065.mp3,320000,0,254,Rock
5154,112066.mp3,320000,0,375,Rock
5155,112088.mp3,320000,0,215,Experimental
5156,112133.mp3,320000,0,477,Experimental
5157,112196.mp3,320000,0,197,Experimental
5158,112197.mp3,320000,0,316,Experimental
5159,112198.mp3,320000,0,274,Experimental
5160,112199.mp3,320000,0,173,Experimental
5161,112209.mp3,240354,0,201,Instrumental
5162,112210.mp3,225230,0,214,Instrumental
5163,112211.mp3,260384,0,197,Instrumental
5164,112215.mp3,320000,0,368,Experimental
5165,112252.mp3,250276,0,220,Folk
5166,112314.mp3,273892,0,233,Rock
5167,112315.mp3,282751,0,300,Rock
5168,112316.mp3,266865,0,411,Rock
5169,112317.mp3,255057,0,302,Rock
5170,112318.mp3,277378,0,176,Rock
5171,112468.mp3,320000,0,242,Hip-Hop
5172,112481.mp3,320000,0,210,Hip-Hop
5173,112483.mp3,320000,0,274,Hip-Hop
5174,112484.mp3,320000,0,268,Hip-Hop
5175,112485.mp3,320000,0,188,Hip-Hop
5176,112486.mp3,320000,0,271,Hip-Hop
5177,112487.mp3,320000,0,180,Hip-Hop
5178,112488.mp3,320000,0,206,Hip-Hop
5179,112490.mp3,320000,0,141,Electronic
5180,112526.mp3,320000,0,77,Rock
5181,112527.mp3,320000,0,117,Rock
5182,112528.mp3,320000,0,136,Rock
5183,112529.mp3,320000,0,90,Rock
5184,112583.mp3,320000,0,270,Experimental
5185,112584.mp3,320000,0,174,Experimental
5186,112585.mp3,320000,0,144,Experimental
5187,112586.mp3,320000,0,161,Experimental
5188,112587.mp3,320000,0,164,Experimental
5189,112588.mp3,320000,0,166,Experimental
5190,112668.mp3,256000,0,60,Experimental
5191,112733.mp3,320000,0,357,Rock
5192,112734.mp3,320000,0,212,Rock
5193,112735.mp3,320000,0,427,Rock
5194,112767.mp3,320000,0,346,Electronic
5195,112768.mp3,320000,0,180,Electronic
5196,112769.mp3,320000,0,126,Electronic
5197,112770.mp3,320000,0,151,Electronic
5198,112780.mp3,256000,0,265,Experimental
5199,112781.mp3,256000,0,240,Experimental
5200,112785.mp3,256000,0,73,Experimental
5201,112788.mp3,256000,0,193,Experimental
5202,112789.mp3,256000,0,159,Experimental
5203,112790.mp3,320000,0,369,Experimental
5204,112821.mp3,320000,0,391,Experimental
5205,112975.mp3,192000,0,146,Instrumental
5206,112976.mp3,192000,0,130,Instrumental
5207,112977.mp3,192000,0,157,Instrumental
5208,112978.mp3,192000,0,129,Instrumental
5209,113016.mp3,169029,0,113,Pop
5210,113017.mp3,184840,0,181,Pop
5211,113018.mp3,191213,0,192,Pop
5212,113019.mp3,191043,0,250,Pop
5213,113020.mp3,192372,0,187,Pop
5214,113021.mp3,191178,0,186,Pop
5215,113022.mp3,187605,0,169,Pop
5216,113023.mp3,203553,0,238,Pop
5217,113024.mp3,182432,0,180,Pop
5218,113025.mp3,186506,0,222,Pop
5219,113026.mp3,184851,0,252,Pop
5220,113027.mp3,191053,0,122,Pop
5221,113028.mp3,192407,0,276,Pop
5222,113030.mp3,320000,0,168,Hip-Hop
5223,113031.mp3,320000,0,242,Hip-Hop
5224,113032.mp3,320000,0,288,Hip-Hop
5225,113033.mp3,320000,0,302,Hip-Hop
5226,113034.mp3,320000,0,184,Hip-Hop
5227,113035.mp3,320000,0,199,Hip-Hop
5228,113036.mp3,320000,0,242,Hip-Hop
5229,113037.mp3,320000,0,277,Hip-Hop
5230,113063.mp3,320000,0,255,Rock
5231,113110.mp3,320000,0,131,Instrumental
5232,113164.mp3,320000,0,237,Rock
5233,113165.mp3,320000,0,105,Rock
5234,113166.mp3,320000,0,123,Rock
5235,113167.mp3,128000,0,145,Folk
5236,113203.mp3,320000,0,128,Experimental
5237,113259.mp3,243651,0,203,International
5238,113260.mp3,128000,0,198,International
5239,113261.mp3,192000,0,191,International
5240,113262.mp3,266852,0,215,International
5241,113263.mp3,202793,0,266,International
5242,113264.mp3,198372,0,380,International
5243,113265.mp3,193792,0,230,International
5244,113266.mp3,320000,0,154,International
5245,113267.mp3,224000,0,252,International
5246,113268.mp3,320000,0,237,International
5247,113269.mp3,320000,0,160,International
5248,113270.mp3,320000,0,242,International
5249,113271.mp3,188441,0,222,International
5250,113272.mp3,274381,0,207,International
5251,113273.mp3,177942,0,324,International
5252,113274.mp3,320000,0,346,International
5253,113275.mp3,320000,0,291,International
5254,113276.mp3,185707,0,214,International
5255,113277.mp3,320000,0,212,International
5256,113278.mp3,175634,0,203,International
5257,113279.mp3,190460,0,314,International
5258,113280.mp3,320000,0,279,International
5259,113281.mp3,160000,0,283,International
5260,113282.mp3,320000,0,211,International
5261,113284.mp3,320000,0,318,International
5262,113294.mp3,128000,0,129,Rock
5263,113303.mp3,192000,0,121,Rock
5264,113304.mp3,160000,0,150,Rock
5265,113305.mp3,128000,0,192,Rock
5266,113311.mp3,320000,0,215,Rock
5267,113334.mp3,320000,0,350,Electronic
5268,113335.mp3,320000,0,284,Electronic
5269,113336.mp3,320000,0,361,Electronic
5270,113342.mp3,256000,0,181,Folk
5271,113343.mp3,256000,0,189,Folk
5272,113344.mp3,256000,0,236,Folk
5273,113357.mp3,256000,0,238,Folk
5274,113359.mp3,256000,0,180,Folk
5275,113360.mp3,256000,0,238,Folk
5276,113453.mp3,245204,0,301,Electronic
5277,113511.mp3,160000,0,192,Rock
5278,113512.mp3,160000,0,211,Rock
5279,113513.mp3,160000,0,195,Rock
5280,113530.mp3,240577,0,228,Rock
5281,113558.mp3,192000,0,121,Experimental
5282,113564.mp3,320000,0,224,Experimental
5283,113574.mp3,320000,0,307,Rock
5284,113696.mp3,238512,0,201,International
5285,113697.mp3,235080,0,204,International
5286,113698.mp3,228714,0,200,International
5287,113699.mp3,240539,0,177,International
5288,113700.mp3,238990,0,404,International
5289,113701.mp3,246036,0,427,International
5290,113702.mp3,256000,0,312,Experimental
5291,113787.mp3,320000,0,464,Instrumental
5292,113788.mp3,320000,0,336,Instrumental
5293,113789.mp3,320000,0,243,Instrumental
5294,113790.mp3,320000,0,244,Instrumental
5295,113808.mp3,160000,0,203,Pop
5296,113809.mp3,160000,0,198,Pop
5297,113810.mp3,160000,0,199,Pop
5298,113822.mp3,256000,0,182,Rock
5299,113932.mp3,192320,0,257,Pop
5300,113933.mp3,198658,0,355,Pop
5301,113934.mp3,181236,0,358,Pop
5302,113935.mp3,216971,0,291,Pop
5303,113946.mp3,256000,0,225,Folk
5304,113949.mp3,256000,0,272,Folk
5305,113950.mp3,256000,0,269,Folk
5306,113969.mp3,320000,0,468,Instrumental
